frame_centrale,label,epaule_f,coude_f,hanche_f,genou_f,cheville_f,epaule_nf,coude_nf,hanche_nf,genou_nf,cheville_nf,v_ang_cuisse,v_ang_jambe,v_lin_hanche,v_lin_genou,v_lin_orteil,dist_pied_ballon
5,unknown,104.52687998114627,126.92060604691838,38.41834752692647,15.03755099456678,109.8748690068322,177.51758524181352,6.450658974947894,82.39151423682269,117.34959422770808,157.72047450465348,28.963387164460237,40.924132357459534,3.7257041465515703,3.627787657871047,7.0510176192036464,
6,unknown,110.29026329958177,131.18605158720163,42.225256617458,18.11272481777223,103.87286016219146,177.26113380796,8.52040247941908,80.53263372560319,114.6898797432038,153.20156984306428,27.011653234241408,41.52459466399654,3.687825114168551,3.558130056719871,7.183331923031808,
7,unknown,119.33613932613567,127.10029358556164,45.516870979999474,18.760820629991834,92.42660913344152,177.28305211703213,9.41254426716471,82.15112210994116,116.90332406125594,152.59471797192563,28.292053252130007,46.39775346655292,3.4605788476223376,3.4176518375514,6.926012717401451,
8,unknown,127.48388004808143,125.01242543014205,51.334076380429806,21.945618002676937,88.51615102551585,177.41672397530107,10.387082529416329,83.09447427404403,117.19291057755447,152.9228375481895,28.967189472365106,45.03695246961043,3.3823704019750496,3.356621313400826,6.790247787370648,
9,unknown,124.35869162763883,137.4457095232013,61.40622619895491,34.0008274001547,91.1966372239185,177.41802177475816,11.963406521402685,78.0710255464347,118.87062958374388,152.41694424898913,23.000388580652903,43.64881997971953,3.138340624005146,3.048847117063784,7.034810805123837,
10,unknown,120.76890641808998,140.34490322520068,65.42489508351572,46.36056813201749,89.79538422738474,177.76774842013788,12.25166263127789,76.59219752740678,121.13765861578402,146.3156741290674,23.289679430943913,43.059509953868826,2.839682267006037,2.7582307668404895,7.052691350179254,
11,unknown,116.56301123008555,126.75013369966867,63.41704308389673,61.412273521653205,86.02182640088704,177.8822111746803,9.623564916316372,83.15461305661862,126.78312825568551,138.63573626611168,18.01166754218852,39.68106934600745,2.400462126354612,2.4557462307805045,4.6261595697314,
12,unknown,129.55565301684442,110.44818383051738,63.19539196310052,68.74911109897951,98.12583272900606,177.777184586252,9.54823428918619,90.70158688287822,120.85882376545312,129.40662235785237,18.99622583923631,35.30690358511462,2.015821558965876,2.0214926764635694,3.3321103161058425,
13,unknown,141.8975784830485,99.39989998788322,63.092851267911655,72.43492678572764,111.37604679176499,177.46467937741056,9.45218191567428,90.09313221913338,115.53331560194866,131.24913182131888,22.185004687647915,34.708107258386725,1.9361619954516538,1.858112121263175,3.4973668471735273,
14,unknown,141.6348322004291,85.81078597323689,64.46544678846064,76.94835311881516,113.83015875423762,177.38328696597642,8.737451145112066,92.69760132915977,113.41229362580074,134.12270773290624,18.97208091387668,31.50362107103018,1.5431335518342697,1.5674149272683042,3.047865818556301,
15,unknown,144.82346159232117,71.18923882078539,66.240978302723,81.19721667013091,120.60547566512503,177.22423634742296,8.2436460616987,94.2987667488479,104.27610664090375,128.88073392705937,17.96877722353843,24.488456062281124,1.2701187242019232,1.2697458524299012,2.7673560980839556,
16,unknown,147.53817720454612,60.578809872432146,64.97017166257677,76.96986432892704,129.64298600826223,177.16630842054624,6.499990769416432,95.26256215912998,98.54930474642741,126.56336624809413,18.6061472329445,21.079070971860496,0.999043310309707,1.04452502716061,2.0120590522224195,
17,unknown,151.12525568861264,53.929243836952026,63.973828620790314,74.97127537656988,142.8892284690914,177.07585499943224,6.151613483841099,93.77753701082733,85.16450259045844,120.78161610500338,16.29719887808315,14.085038612853193,0.9321533322540384,0.9329405663049153,1.8410044917181452,
18,unknown,156.4415570644931,43.930303267779095,59.602535854813496,70.87848122579909,150.11704253043683,177.10461131374888,5.776716317782553,94.34693148969201,73.1034864254764,121.80203555356036,16.945203025972063,14.845767799029009,0.7936281358885228,0.8147176522356393,1.5524812153976677,
19,unknown,160.36620136362825,32.9583173997896,51.97316647878354,60.17308667185711,132.97082405689648,177.2147799973813,4.5911801153820635,93.09128347252589,63.24143434206437,117.55238046214004,17.016853514440065,12.646803717459004,0.8031421974590133,0.8021376733845956,1.1282827528235404,
