frame_centrale,label,epaule_f,coude_f,hanche_f,genou_f,cheville_f,epaule_nf,coude_nf,hanche_nf,genou_nf,cheville_nf,v_ang_cuisse,v_ang_jambe,v_lin_hanche,v_lin_genou,v_lin_orteil,dist_pied_ballon
5,unknown,172.99702640956406,8.315060692270215,42.86364732913565,21.92728195661674,60.427502182181364,179.13813698365402,2.5065921647624974,111.04908579297867,67.99291221541955,134.88693595746173,19.500172149712636,6.399733181674474,4.296922217699208,4.291573788937964,5.346076877888747,63.85391925596678
6,unknown,173.76314161741422,9.527935080837922,44.41175060962407,26.398848175610887,52.662831023992695,179.17448157477241,2.4020522675181515,106.43644647151582,64.42467816117554,134.25030750819968,18.732363469999235,6.63519540938228,4.237843556204304,4.245107804965182,5.234382088867741,57.51384997542925
7,unknown,174.2435944824123,10.44287795756405,45.57003925138165,30.80996368270351,43.459189958252594,179.10303224193726,2.1393543087895144,98.92499818412202,61.11714243551942,132.45605702955066,15.833554504068303,6.895893737970181,4.3147683712627,4.338135971345421,5.127537890264035,50.43628596517608
8,unknown,175.13975694778975,9.700451795524824,46.26624461007569,33.45359489610262,40.24943928747258,178.7626654089252,2.6323372884619998,86.78671349735384,55.97795166703389,130.62186467497713,13.837881942662516,6.828090438695861,3.8511769546230896,3.9155258603232794,4.451386192722245,43.508752319964586
9,unknown,175.01665289461516,10.592972147721827,46.88012650904481,35.59790103407887,44.64470620559377,178.2758843576829,3.2257801021414494,76.77900504469588,51.84087648517935,129.04296212593948,12.06974663147093,5.825974852064857,3.5202261656945,3.557967987308502,3.951503533126959,43.526448064009806
10,unknown,175.21006731507563,11.152968469255608,47.52134082077735,37.38444078584626,43.985694842778784,177.68965497000457,3.8588337429889075,68.66710378399814,48.153826415789226,127.86373818960143,10.173939439510699,5.488246243237617,3.0792539464830293,3.111648585229456,3.455396242010822,43.22013380695476
11,unknown,175.44370987418932,12.87499386506532,48.639894857043544,38.71017756915501,41.61112726050936,177.27569128106975,4.1001101757264085,62.2115421552946,44.18316846719601,126.71592277798443,8.517599807516506,5.204638364034526,2.848329363195295,2.886502175469195,3.1612686094378235,61.73519747942655
12,unknown,176.33045232500982,13.786070996365837,50.09102040604383,39.25739191824777,41.557772321430996,176.8652708977682,4.168419508265899,57.493336677303866,40.30771713431706,125.58595044408457,6.790717558712847,5.109431748320259,2.6357607111584467,2.6873739405863266,2.8594952851551763,61.73519747942655
13,unknown,177.2181919297979,14.772092356851292,51.47194629214945,39.12864298086875,43.97579843447079,176.60590213276893,4.175151155795133,53.03256558999577,36.55079050348196,124.46355520008333,6.5332831680302075,4.990907046276407,2.39967513373631,2.4341645337339366,2.564724346788389,61.73519747942655
14,unknown,177.49357955049246,16.389383494573217,51.95990755673462,38.251226363648826,47.6883594113894,176.37306459055097,4.183284119580224,51.50103976207696,34.84285292243507,125.65916468393024,4.019297825242532,3.2573252688090895,2.413550054778737,2.382993173011686,2.259546981733507,61.73519747942655
15,unknown,177.4004004245689,17.275944276574656,52.31836667212641,36.70970365945185,46.24603216222455,176.14942736373928,4.406117637257923,49.70821955633762,33.51710938497449,125.41664619579656,3.75800344742199,2.875131225222767,2.131603773234228,2.0856781354974965,1.9182974924524507,
16,unknown,177.05079132517375,17.686213235942525,52.44495117394331,33.01354566181667,44.32860470601314,175.98304339873036,4.742944726964507,48.6810185016527,32.67459564485594,125.25556426030789,2.992384296367555,2.3919014278807404,1.8435466076026372,1.809989393105655,1.6043208239035855,
17,unknown,176.7742500884197,17.851478383881087,52.45438237097004,29.71268355197829,44.24099697287831,175.84786980928737,4.979317441332913,46.8122251700498,31.25876473832447,126.07060779450876,2.7325417033405293,1.8727708200001267,1.5636201734193809,1.5535547150193991,1.309642506725275,
18,unknown,176.75971592063252,17.444644683551267,52.68561249159789,28.477832310231598,45.0924784525716,176.0801618855752,4.6617223596817485,46.1373799180778,30.725181637734767,127.27173081720655,1.5385936237096238,0.9911668823867827,1.536923499755868,1.5214704833529324,1.36863825146453,
19,unknown,176.7419209514631,16.660568611153643,52.48096466687357,27.674578419641243,48.09024144868075,176.46611940067586,4.068692759516162,45.36119550568483,30.363851852711093,127.98325836742465,1.437254463288643,1.0253011596488686,1.478330556091502,1.4640373453955244,1.2692122677134021,
20,unknown,176.72508834676177,15.755521289219852,51.836668628094586,27.134909435432952,53.07185074033299,176.90623450045436,3.3819440310174764,44.752385228096095,30.072814620070922,128.17047030549338,1.35930537318094,1.0955937120323689,1.4622758714069672,1.4715098771793855,1.193194106388767,
