frame_centrale,label,epaule_f,coude_f,hanche_f,genou_f,cheville_f,epaule_nf,coude_nf,hanche_nf,genou_nf,cheville_nf,v_ang_cuisse,v_ang_jambe,v_lin_hanche,v_lin_genou,v_lin_orteil,dist_pied_ballon
5,unknown,123.0038420912756,75.63937280666254,37.83683104225441,22.944809120552126,136.42822315249902,178.0652359541961,3.502460128482217,120.91523472671784,116.63433323493716,129.84224160614735,31.958866652406055,21.890055472723933,3.438776387561991,3.1883136010006083,3.6875870511623137,51.25449249155726
6,unknown,122.84995430198077,75.53440667426636,38.15662451070226,26.636451499105327,133.2007588484444,177.91201780626642,3.8456761455286554,113.02876437991367,113.18266850798686,125.28753728897195,28.84678044866797,19.707379191666092,3.5496270278378446,3.3320734922115918,3.645361859993943,47.349547697059144
7,unknown,123.31458931952747,74.72167395190061,38.60424985458339,30.48613754856499,125.21515158801007,177.74204430513643,4.002926310841992,102.33984028711217,107.93859465901446,120.41199193894151,31.473319095951684,21.499788313688224,4.088017820081493,3.8281112035151956,3.910753744223979,45.22750125987078
8,unknown,126.45631951844041,70.7272052426379,39.63842223334733,34.496879810110315,116.96123498637887,177.6286344106488,4.02759336812554,95.72585533771846,99.84279827783611,116.86921837761629,27.398379952543888,18.934492219768877,3.9778221999881493,3.7442550097644345,3.9159101741150515,46.914089792514055
9,unknown,128.15396550586735,67.5266299870738,40.406389521826114,37.68012320224802,104.847120114623,177.46138115562957,3.77083263606443,83.86965703059228,93.38494376349935,112.08248141936346,22.906397323330044,17.902007903367274,4.215849313283437,3.959255554597923,3.877876970731717,47.99188548939221
10,unknown,140.21210649456754,52.71110325158595,42.57038035644723,39.649441717263656,88.79015730584686,177.11532561592816,3.952640020339653,80.22884896921457,81.28506623530862,107.19260056248588,14.691007077581578,14.64753723470422,4.066101254898533,3.9262978248262868,3.668234420284987,38.16520486922078
11,unknown,150.18838391383267,40.90037594011066,45.428010813300936,40.947409926156986,75.51270296807658,176.74440552120228,4.098654648552932,75.35318033632598,68.89827676265166,102.4402720456258,13.636297996380142,14.856266234400199,4.36966825113897,4.2276663209959136,3.691685119238221,36.63497030380999
12,unknown,166.5347036628611,24.43581736734028,48.785478320730974,41.425008707521066,69.0322215628124,176.52893134640908,4.244351537115457,70.75625797909167,57.383736022484655,101.70758820484653,13.357551720725843,13.984017501910241,4.648099911741709,4.4901389626604935,3.9627507755761413,29.975681721102934
13,unknown,173.7045236647822,17.3207335929715,52.84024601689843,41.33897646440203,71.50073192382945,176.3026023975445,3.4901421162269095,65.73578778058223,48.69131794229894,108.67800249861166,13.088478828819555,11.161894841928953,4.955948205265093,4.795772802659426,3.936234077992131,29.975681721102934
14,unknown,177.42890170447728,15.751323292354249,56.3690717750524,40.24661952491297,75.20256388470754,176.42768509906077,3.733150450311597,56.86217891116803,38.99391034735938,113.64219918212184,9.235340157914784,10.315523677808631,4.955701141181076,4.883170210080964,3.5008688586512084,26.03201055693989
15,unknown,177.57721239441256,16.060541043082132,58.96542175595283,38.52179532198726,73.75600790687301,176.51377747855477,3.800743686012731,52.12347057188081,35.028498666942895,116.5304527436529,5.100439627787801,4.583527763285565,4.662885111746368,4.691177998833375,3.2477406337321426,6.503898868314295
16,unknown,177.95969395670525,15.86728087291578,61.75720354683142,37.27700447690205,74.81688490753757,176.66601738668822,3.6480700886636455,46.87000032246167,31.425293661606112,118.765284313511,5.447600614914684,4.945734438365262,4.591638157710521,4.57272674370359,3.214794706416395,6.503898868314295
17,unknown,178.0771489084092,16.23917377612323,64.41776225226656,36.289197176149585,81.66165743379841,176.92227660312022,3.6291706523835705,44.706381254085265,29.90127916800863,121.10047186733618,3.108459402676383,2.945143623964729,4.445064018960563,4.481228307281332,2.9885330119045834,6.503898868314295
18,unknown,178.25716498183468,16.633730201698317,66.81201229560405,35.20134842732715,88.99287806464325,177.1090255035735,3.7869617943554585,42.907811029206066,28.574248294993602,123.73367077125904,2.793792393075139,2.8557008062606077,4.358797471102818,4.418714747769625,2.8381269083561227,6.503898868314295
19,unknown,178.37012763944887,17.599704888796865,69.44824269432439,34.9881023679312,99.9990109478616,177.25365703914352,4.077375169982154,41.314326679271055,26.810146137391087,123.32011798924823,2.588706518130956,2.6873145404081193,4.460337358397612,4.5341261583142,2.7184378568400125,6.503898868314295
20,unknown,178.45915627173886,18.179438667038898,71.78670237305451,36.0595903592467,114.2654417122898,177.36462873864878,4.2882891449344465,40.97492482295065,26.268383556492513,121.31350885702572,1.555377898036393,1.5221017719211438,4.3752520751910655,4.471183505386905,2.7457616791729023,5.413266798118194
21,unknown,178.4820786029628,19.108762088359565,73.83469237794263,38.00739750416737,127.2263118877228,177.4214625166149,4.6612690411472535,40.70665809171117,26.158293016657137,116.68860295681023,1.484242772955458,1.458132868822132,4.301636778808501,4.397330754991361,2.8241052854706044,3.338527390274683
