frame_centrale,label,epaule_f,coude_f,hanche_f,genou_f,cheville_f,epaule_nf,coude_nf,hanche_nf,genou_nf,cheville_nf,v_ang_cuisse,v_ang_jambe,v_lin_hanche,v_lin_genou,v_lin_orteil,dist_pied_ballon
5,unknown,132.92357931645284,45.59817447515214,36.4644327377611,50.2011664080602,66.76682354711565,179.36936926516023,3.8972795606560986,140.61532226877256,97.5354387236321,95.02616930209793,28.78965210463842,10.184648717498161,7.431903235823725,7.552880848332865,7.805622180537586,170.16368212635066
6,unknown,125.65906735816478,52.44774816515778,36.51329111818545,47.01557426727833,58.5272494820578,179.38010779208938,3.5928946434466424,140.48538976013225,96.55728636560544,97.18061038641875,28.05002142357919,11.082306516063309,7.2993324141722535,7.3394467977469,7.62080696656592,163.10609646893266
7,unknown,126.13656955000477,51.734436782530295,36.52176791731277,40.220573762094325,63.77117458258084,179.41134245742393,3.4609236042255396,142.8015505221376,94.41863386778087,101.70751721856183,25.60392815293351,9.921806376265398,7.519242672235059,7.609272398866089,7.019865272514329,157.52518566547022
8,unknown,121.20554131116725,56.54330274758987,36.84906701643691,35.78885962780881,73.0320895542554,179.4915369930302,3.600675959787324,138.70657116500948,95.10113793220171,105.51993563840188,19.192788033799992,7.126868491445057,7.351117542368823,7.309006182541397,7.145470700878663,153.42047365445677
9,unknown,108.903738445415,67.98832358785963,37.138249666949164,32.33699029981524,85.29480823881036,179.49160723967213,3.542404536595966,133.66724440929065,99.11325730466567,110.99770759537596,20.137135432390657,7.833797370178511,6.93475257061924,6.818066786381988,6.722804448592894,150.25614181612232
10,unknown,95.85403407838494,83.00558072478222,37.8652014703305,29.341968927474493,96.1224131918062,179.47436537826758,3.182232642576298,125.4362896311103,104.04444673201169,115.66804306870642,17.989808788198566,8.752867425060613,6.513117879904046,6.421920256436759,6.3171457448201185,147.16644525241617
11,unknown,89.16885981914513,93.16654037289634,38.763898503261046,26.257688707036483,108.20431680293123,179.42642004888708,3.2309439229051704,116.1797995709884,111.11634677571176,121.68861836502863,18.534950398075402,10.893578041414635,6.133054555142877,6.018273911246606,6.058158946694924,142.78392154547024
12,unknown,83.95452410678101,101.26392849026101,38.99559549509194,22.09744398527582,120.51904924296147,179.30217146240514,3.2006039542166405,111.79668257194756,115.50992108020743,126.09246316762082,13.661577336994355,10.116259981361704,6.1129501961390345,6.019324264983054,6.178157594201819,137.19754680817783
13,unknown,76.90291320608256,108.17790870437406,39.01983623572217,18.736221167162277,131.9929191067105,179.27421186244962,2.8807800455120045,108.55159122333092,119.21252463249975,131.15916259114286,12.523551686570107,10.807230733565081,5.727102283721041,5.657924409124984,5.853201451326352,127.3768430762264
14,unknown,80.28637848299272,103.59131465466115,38.99093886473768,16.1180362965669,148.23617297792785,179.37321209824623,2.5559964736929692,107.98900928237501,121.19228617716774,135.58235510461935,15.206061094230813,12.530072741189407,5.159960351136637,5.04545779787164,5.320216074212262,114.58535125827999
15,unknown,69.62655371096312,113.29292754175063,38.34097274520859,14.697072054386998,160.8475151449582,179.43450007501195,2.3090563729769005,103.12490241091453,125.69647044341006,140.11932625177354,14.20543360009815,12.706544227387589,4.894965664243233,4.703839476086388,4.945695598030738,109.58824583700499
16,unknown,63.05467745543596,121.24459910662165,36.474078774049694,14.57595772439264,167.5236717937733,179.458985824427,2.0826067789549874,100.24093306103812,129.3131508837965,145.15500472326988,12.225296078514074,11.819040401531726,4.38584920659709,4.256250951418754,4.572783446272212,95.05134268559027
17,unknown,68.17974317150589,116.66189111129415,34.84532595023414,16.218264734559995,167.62637138119317,179.38793441778859,2.235440368501888,98.76823118489462,130.7068298063776,146.64671357185526,13.11834076173586,13.640456753861505,4.093423729216644,3.987092807884879,4.358214497328111,83.72033651338991
18,unknown,73.11460390632247,111.58762825838407,34.08515106633355,18.636316447729598,167.7818520600424,179.09277131282482,1.9737435667601317,99.5727361239451,129.638748947757,143.64128217856222,15.395547576929834,16.07599785763815,4.188566452678818,4.050717248333046,4.239441182248728,76.23126875083739
19,unknown,86.12835512747587,100.90784573758182,33.82394762904992,21.672004003969487,167.92037773866326,178.8304743085388,1.9075636264747662,105.38024659224489,125.13140165597444,141.35116173462535,14.211897993635807,15.478720104023495,4.2860563193735715,4.248846916998791,4.448425193451387,71.7358072615467
20,unknown,100.1172360691768,85.86411335703654,33.78486619485902,24.979256384401207,165.5103947882146,178.47570695649756,2.351429183705097,110.13538091826483,121.34842882412472,136.08337567417942,15.264274135915645,16.203094563956306,3.9960531817628135,3.96618725300373,4.361601914031425,65.39654246343142
21,unknown,109.23180990704677,74.94769032705307,35.078396267153906,28.085163447572956,157.88895752030442,178.00250968969584,2.461237246008563,106.15224506424366,109.0372768222218,130.0663532889097,24.00254431595677,20.413100824029605,4.4443480551587795,4.241152893532237,3.830022548141553,59.57269467639651
22,unknown,122.2054529484756,60.91569522825715,37.330293074427786,31.752295992696354,144.05846051038648,177.63240851485398,2.6797135940838395,102.5186482704069,96.90246401080626,125.388357851699,23.653005255772328,20.236761633542194,4.041872377514966,3.82351885383162,3.1055015614247123,53.759012058677484
23,unknown,139.27276642562762,45.29369648107028,39.86395729186461,34.68479535771983,126.32522657543925,177.23625921750505,2.936370634468569,98.9163102294472,85.78321740449113,121.41350193344843,23.621746502895284,19.598296521912886,3.855148276546148,3.6689780567252783,2.9016055979473947,53.31104649298239
24,unknown,141.38360971982902,45.691553206592786,42.44455417787891,36.831550114660175,109.83957855959639,176.72825353100026,3.208089591515736,91.74909868898689,77.11536574541287,117.07764106914131,20.056873003394678,17.402370503885663,3.9067508114431293,3.704753442318708,2.975379399012506,58.872799710329
25,unknown,154.79430516458746,34.47254112405754,45.346934812758306,37.90288035868051,95.4547958125707,176.34790669854846,3.3189546960312932,86.48571265666156,67.31805773100955,112.63036323606613,18.659801075157723,16.272914148560584,3.9827971562630395,3.8149422200153764,2.8226994724290293,58.872799710329
26,unknown,171.33345380287813,18.5662007281596,49.588844873487275,38.412349204849384,89.48090387082618,175.97431736321158,3.82999708334646,81.00600630828133,55.76538792278901,107.20521847936058,18.876121391212617,15.971038253459605,4.352620106100856,4.208013666161831,2.7758198387558197,70.4547765627709
27,unknown,176.61716357394192,15.215445968905195,53.60900090391524,38.24074200864462,85.83233712540438,175.6603305998563,3.9229712736979607,75.29023144011472,46.5982633024567,104.5514632158009,18.640052871426228,14.312165571212685,4.285410617570429,4.215363549386174,2.7372115327831823,82.52217613082053
28,unknown,177.34479067090666,16.885703891058466,57.379396639191796,37.999779718433786,81.4930525192821,175.57539767433587,4.389716689522205,65.60730387894813,39.37006744047441,105.39817709966914,16.88546113073555,12.373236812862675,4.105984767723022,3.984660278168666,2.5063229174821795,48.882848065836654
29,unknown,177.5624068187392,17.060453088626264,61.12565582493952,37.50822009085144,78.62483857700755,175.63536311200684,4.447248216865406,53.60933936763124,33.34013390848925,103.56257324784971,15.381142134930561,11.174974482865531,3.8998783069076786,3.761193422520095,2.2383709669159826,5.195046156669942
30,unknown,178.06620753970537,17.371394901297506,64.7987202110518,37.009737982272895,79.42387025772942,175.96420890156955,4.188141193599812,43.26476718080892,25.98432874752577,104.58796238074572,13.885480796596022,9.849102853887201,4.140579584990268,3.968856916982311,2.204722285505377,5.195046156669942
31,unknown,178.2376141400352,16.773784679896956,66.88444503621653,37.04899712459563,85.92465263623917,176.49455422093033,3.6510846647192956,42.5244067017513,25.230927818493225,106.04992643215253,4.4424752524600715,3.7133216556916246,3.4634837312318014,3.490056525915257,2.432641777484883,5.195046156669942
32,unknown,178.56546910534757,16.272732014098615,68.44640138858688,37.25084018991876,99.53574354318623,176.68856584794094,3.3765380312789093,42.869085405381995,25.429902264231156,106.33264169321515,4.160493913129002,3.117367732285466,3.350119766196344,3.442276250753003,2.4903845092136083,5.195046156669942
33,unknown,178.46261113097242,16.251655203274954,70.554670796049,37.96014870477514,117.40470774404214,176.85826394603663,3.0655308279710662,42.7927822042936,25.466371889891235,106.41578176135008,4.581475817848076,2.9548629122076098,3.5613801861779706,3.61587922795342,2.450923159431493,5.195046156669942
34,unknown,178.3451184054849,16.486892229004404,72.76512150175833,39.00660302738176,134.13363439141568,177.0934705980787,2.850281052871821,42.107991272126064,25.39487035544822,105.57442839732737,4.145714622593499,2.846891752104515,3.7313317250359956,3.777424672164753,2.5388305586246895,5.195046156669942
35,unknown,178.30049460924238,16.97401011405779,74.82591866687685,40.744510610799296,150.28114168010825,177.34724921331224,2.87844779477229,41.463986968200956,25.219890148620458,103.81975154247962,4.1865012508359225,2.7434130797197716,3.7638140719079516,3.79473649280693,2.593222956127622,5.195046156669942
36,unknown,178.45125811628563,17.04943295402021,76.17588100970613,42.713645749153265,158.58683978953962,177.5451268698348,2.768824333552299,41.14815139849373,25.870090795026357,102.47676705943891,3.8583325166180407,2.1151080342371955,3.5895440877510416,3.591147722618423,2.877020318051272,5.195046156669942
37,unknown,178.6887007881944,17.017295179169963,77.6930028301125,45.136120728937826,162.62711258684172,177.5951127451343,2.965555292640568,39.95521868563377,26.18938282272153,100.44131994884188,2.98123537346531,1.7841994155264636,3.6730286986851786,3.5835685337104195,2.908778688349278,5.195046156669942
38,unknown,178.92331120396295,17.01337576336606,78.49267246090378,48.081009021435,165.3928404478981,177.648372990155,3.058284550629677,40.10986390642997,27.025815691481636,96.12465502411177,2.1162523548121763,1.2818968883130508,3.7249016246594415,3.763292805980547,3.148574178874856,
39,unknown,179.04431619163566,17.088935958957727,79.3693552259573,51.43421454593499,166.59395957783448,177.6509120871038,3.285229460823834,40.62599814407572,28.190513409817477,91.92509353731334,1.7547633379626268,1.1646977183358402,3.7237724199139945,3.758328942096429,3.1133765779730274,
40,unknown,179.10529590849632,17.13179055895766,80.60392757686843,53.55806803042729,166.36864572343777,177.39214454965682,3.5040211502470235,41.10022878004965,29.14317153159609,89.73753505210196,1.7128597362908002,0.9526581217786134,3.645470055535815,3.71134535269145,3.114466267120563,
41,unknown,179.19857288486156,17.381259613392768,82.05748070126646,55.00752315985362,167.5433431781111,177.20722077940823,3.679486059419228,41.388187984718755,29.979743651171198,88.9140145470891,1.7379250039668732,0.8365721195751039,3.5913026269985515,3.639454819342182,3.107463205721399,
42,unknown,179.2335993623255,17.29909839807714,83.57872772414564,56.46837263284525,167.49328656328743,177.16258549838577,3.6148015290768463,41.2828309417054,30.775665248734093,89.21536286351635,1.3446087562844298,0.7959215975628975,3.560892238356381,3.5624407202710437,3.1518274113113347,
43,unknown,179.38525147933223,17.463488246747023,84.69351432625425,57.753048603922615,166.06001659358077,177.0997755539302,3.7342819759759727,41.764028577266345,31.728304528499212,89.6042366975244,1.0476979703277003,0.9526392797651226,3.380669225125075,3.395320298684164,3.1386081833136,
44,unknown,179.5147230060818,17.51133396452816,85.68737816161072,58.53367095896432,162.38527057009557,176.95415757378333,3.7937145733724917,42.24304729973645,32.82770725716969,90.68628751594474,1.0498768834185348,1.0994027286704753,3.202520838181614,3.2176504996414934,3.0130113435637336,
45,unknown,179.514558428179,17.223677291794836,86.46066080300417,58.97950115924118,159.02200577451939,176.68908833289035,3.6428375964850113,42.73831902020312,34.12572520761503,91.94213047126127,1.0661298814151017,1.2980179504453346,3.0687437319709456,3.0978576053048577,3.0160165636748584,
46,unknown,179.47351427151736,17.374540033800084,87.38174757455485,59.33686827830171,157.0339560029679,176.39347727983662,3.6567933533600057,43.48745709950614,35.1169348955888,92.15597799306673,1.2252990609363656,1.4079504051658105,2.8915656753450776,2.940481692434298,2.6691711353087633,
