frame_centrale,label,epaule_f,coude_f,hanche_f,genou_f,cheville_f,epaule_nf,coude_nf,hanche_nf,genou_nf,cheville_nf,v_ang_cuisse,v_ang_jambe,v_lin_hanche,v_lin_genou,v_lin_orteil,dist_pied_ballon
5,unknown,88.68775176250361,97.85183012505976,87.1334976495455,92.51669867689183,93.52716674189134,98.9711539200359,81.43581449481148,88.75326188415713,94.29060292091911,91.3525627855706,1.3852645731587374,4.7673365787990365,47.16533871607853,47.20167951512403,47.304851992851006,212.27273607401463
6,unknown,85.56953230047047,106.00394430433704,84.7274192861942,94.7667492384126,96.19215591298624,107.81391319054448,72.87282016841027,87.73371650483787,99.13586838642252,93.63059196929206,1.4739308523664618,4.845265465503379,42.46182286769324,42.48868016850391,42.67168495977894,211.648694954038
7,unknown,77.13697868645667,113.57328896930626,83.8081938879101,98.38886147138172,99.18877546474924,116.5736679157362,63.9465459270664,86.43482346686554,103.59227421071805,95.57118350785166,1.7532785110195337,5.234125106711241,42.58587272684748,42.611517442780425,42.97828710060075,210.58416800872715
8,unknown,69.57671897613315,121.00156036811552,83.59278608973915,102.60329102460722,102.35585017275272,125.2911496380477,54.96794025502923,84.90585331508962,108.44031312052138,98.0320941798593,1.9833556248231048,5.625758192219086,42.75048170467304,42.7737238543193,43.147985909920585,209.68796658563733
9,unknown,63.28138492942308,127.9808073606825,80.70886183011442,103.98322152489234,106.23918864071894,133.91051480646354,46.01631237422546,83.26220180267606,112.42452403044224,99.89316639814596,2.098036985460752,6.489586192101603,42.96110868097609,42.98977684181976,43.29944123989783,208.64975268812628
10,unknown,62.29709932219746,133.0986171589009,76.5839330785368,103.84160492809552,110.64243702645636,142.5655858671176,37.43127443039801,81.2450510322491,115.40889296907628,101.17688699286518,2.471536243474168,7.48942816338841,43.1493039063522,43.17582256661899,43.49587648147332,207.9167397808923
11,unknown,63.46930667924043,137.8392899960942,70.98837249269164,101.07505067576366,114.92297525830722,151.27445407127908,29.009719539238283,78.67751602499085,119.82294451205853,103.52204329213572,3.0219204803054494,8.919110767736608,43.42632748487619,43.43671771507445,43.818589056697306,209.1226380415184
12,unknown,70.04919150110592,143.5080372100711,63.94587239776386,96.40362613928244,120.27487608217156,160.13948936742614,20.4906707765799,75.04198706514781,115.75366731170496,101.87205723659903,4.089914432890244,17.40243951107243,43.69881388618367,43.67548670095361,43.89580682110496,209.69292297218092
13,unknown,71.66363151129079,147.6656339395321,56.656165199327255,91.09814662791288,124.25469347173052,168.9516142518642,12.31114207608584,72.00601910406562,118.1777924546835,103.15124758764732,4.689475431651098,23.89584185440456,43.93835717982167,43.94856086257787,44.021928281905446,209.4051522738069
14,approche,68.56462713119365,152.94140252849712,50.33372828182884,86.8442599828762,128.40984853419442,177.7710295051581,3.728058344320007,69.26878186257089,122.1357936499812,107.5027128677506,4.98820615123857,25.42971790672373,44.09328721394518,44.12565438283219,44.127783609472594,208.96892391857892
15,approche,68.86223146007565,147.6262746842379,46.81683975184188,79.25922251077534,128.95731887552446,177.77684853602153,3.983363489226703,68.0154802470136,120.49594038618302,109.52630921722448,3.978665545490277,22.44636652398137,1.8436391003804704,1.888251812941768,1.562295677614489,208.233154640977
16,approche,72.16849396164135,140.74439222127552,43.779285237546645,72.32306093578124,130.7658009260286,177.89492407269512,4.258585978843214,67.23469855329911,117.88507164969492,112.13444373924924,4.451185467333074,22.3080569075028,2.0614479297446398,2.1236988269589965,1.7740314068107197,207.59450389995
17,approche,82.3564413416384,132.20259247696828,39.90758991844211,64.28154752527198,131.6010185143786,178.06556921871166,4.896533994418226,68.71328460306994,115.17513605495571,115.07229177640144,6.1518578935122505,22.40712376575388,2.1865380773107432,2.262988352878624,1.7811035332067398,207.1857417189065
18,approche,93.24542624227992,122.82214937471151,35.44928711952469,55.95837893687557,131.3860894249016,178.30463927498687,5.884086832407933,69.86499631007942,111.5367150267546,116.92798686425832,6.478732236273602,22.552343028200124,2.280695316578772,2.363265367031306,1.9169222027343351,206.7518884243355
19,approche,96.01710089166252,118.99395846468715,35.23102941116121,51.35208311543066,131.4802542259416,178.5683288145502,6.165127992175701,71.08396570553865,113.17987490594314,122.16212625059217,6.411474547823865,26.106267935824786,2.379530379987848,2.3911229650099464,2.210153529767651,206.61288582192276
20,approche,90.49905400420889,119.38067221169784,35.57389245096456,48.069982809623845,128.1323473318241,178.80035912621847,5.886718986242988,71.97693601695232,117.38281788013828,129.13031881182954,6.737473631869382,26.666367088257743,2.442449184414138,2.439626514639994,2.262354951595065,206.48239644979597
21,approche,86.4251883395233,117.85287519987304,36.54263741897625,46.59794117207947,125.62830965998867,178.85749702700292,5.621658064658922,72.89585062863229,118.31319163732488,133.25544134722008,6.711529331603129,27.07957109656992,2.4611126105442835,2.484687606208247,2.209939992767876,205.0453315119556
22,approche,80.39237254572076,111.87819367383663,38.50384428862284,45.40380060343207,124.1593837451968,178.58030544687344,5.439869805551423,75.52408710798998,126.04834967128951,139.5933347184275,6.2848632941112985,20.2747868197918,2.348023636689865,2.424294311514841,2.193003292349567,203.5091341530324
23,approche,86.24411731767934,99.33916418488651,41.11361272749642,45.42390521002423,121.76779395142188,178.1829143875415,4.672997475696263,81.62747426858557,126.01313495213353,142.13003978510022,9.76001397534916,15.058354886248225,2.328084101292389,2.378559565889695,2.336727477746285,202.3875063297641
24,approche,97.87076461963264,86.79652213446809,42.37837855596912,43.70719094886069,118.8317371368256,177.74357954691692,4.60023297623161,92.3631714350749,122.598354004431,140.68989021268226,14.39232398124293,15.37016901015642,2.440772036785465,2.4925111715862247,2.309036907284667,201.22084877478548
25,approche,107.62561099058436,76.56095596366865,42.823720379944426,42.699506600380985,117.11384862765097,177.15097687140582,4.148616921725881,103.42605409171684,120.4291925346636,139.69537509994888,14.7195094713955,14.124549532221245,2.4497128104126293,2.465446753696221,2.4032607211690347,199.44982274903023
