frame_centrale,label,epaule_f,coude_f,hanche_f,genou_f,cheville_f,epaule_nf,coude_nf,hanche_nf,genou_nf,cheville_nf,v_ang_cuisse,v_ang_jambe,v_lin_hanche,v_lin_genou,v_lin_orteil,dist_pied_ballon
5,unknown,129.871418404876,48.31624099954827,55.26233925421887,50.99700798815376,92.18765944446622,143.76010664955265,38.240452690591766,55.35846312428497,46.2509947527316,111.41858838356382,15.25518247730748,18.31105667495745,91.05122737840252,91.05174557054238,92.3212799714257,267.0688353464643
6,unknown,133.79662417360035,44.87311690388028,54.588071166920464,48.58912294376867,90.79169712809212,143.7059016501297,38.496585178451326,54.90090469802469,45.66841918708588,114.18659119888449,15.381710517004077,16.960826029815266,82.0985746352066,82.09461733599058,83.25100792853831,265.63148045942427
7,unknown,125.64537509363342,53.2347910258271,60.509831338445245,54.18085041389368,88.64234759634145,134.77903967159085,47.38839067210827,62.17036761362168,53.21916620369204,112.90483301028613,22.094626544397023,25.09414861206715,122.4801374437898,122.44082359713428,123.59189064685395,264.7391368592708
8,unknown,125.64537509363343,53.2347910258271,60.509831338445245,54.18085041389368,88.64234759634145,134.77903967159085,47.38839067210827,62.17036761362169,53.21916620369204,112.90483301028613,14.825163628800029,17.54340159546099,82.33912054311232,82.2371358338432,83.4043912382784,264.7391368592708
9,unknown,125.64537509363343,53.2347910258271,60.509831338445245,54.18085041389368,88.64234759634145,134.77903967159085,47.38839067210827,62.17036761362169,53.21916620369204,112.90483301028613,14.825163628800029,17.54340159546099,82.33912054311232,82.2371358338432,83.4043912382784,264.7391368592708
10,approche,125.64537509363343,53.2347910258271,60.509831338445245,54.18085041389368,88.64234759634145,134.77903967159085,47.38839067210827,62.17036761362169,53.21916620369204,112.90483301028613,14.825163628800029,17.54340159546099,82.33912054311232,82.2371358338432,83.4043912382784,264.7391368592708
11,approche,125.64537509363343,53.2347910258271,60.509831338445245,54.18085041389368,88.64234759634144,134.77903967159085,47.38839067210827,62.17036761362169,53.21916620369204,112.90483301028613,14.825163628800029,17.54340159546099,82.33912054311232,82.2371358338432,83.4043912382784,264.7391368592708
12,unknown,116.71422353345945,61.07323157936551,65.5811758173298,60.39821681589914,96.35750003349683,125.81129876061834,56.23974148630852,66.47394074587412,60.059390603230064,107.14529031698926,10.5215904965476,10.703177195922962,41.28018947019202,41.20918684481356,41.82523816285428,264.1710881252622
13,unknown,107.8662825935232,69.68161325754932,71.5334992643914,67.94367338878583,98.10304527220624,116.83903856082766,65.16532173591636,71.93933139691306,66.81614729363227,103.34847041162126,9.359772977761086,10.619709486787132,40.82677438660454,40.78539088381438,41.04075350392504,264.19792653513394
14,unknown,104.87115129793112,72.66087380641886,77.73022041954785,74.76361077973645,97.82137395113207,107.86557772213712,74.14724591072088,77.21210891817711,73.41673893774438,98.87080990781176,9.167159847986188,10.463544440497056,40.71205128990351,40.67328746138076,40.991769249085294,264.1995220223069
15,unknown,98.56925199367154,81.09110375350176,83.22339113433165,82.79060310397391,92.04458640398732,98.885090021035,81.28498097824146,82.78003131537488,81.46793195769541,93.570733570534,8.872014972052458,9.012943064658147,40.58206731982577,40.557308432201495,40.75821404852803,264.1691905511473
16,unknown,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,7.219968684625115,8.532068042304587,40.42959732518145,40.40926210969906,40.59635809427285,
17,unknown,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,
18,unknown,98.4874612554136,83.12755298469679,84.69715366544764,86.17030422740976,89.41431016737513,98.76185809616253,81.37244604746652,87.10476088161732,85.77290520006366,95.9009624926999,2.895239118382672,4.227094799936329,40.25802718566744,40.29973987048066,40.59595666910512,269.6447877069314
19,unknown,106.8342320934644,75.07207729094696,77.54269425675486,80.43239468343351,80.76274507616583,107.60483440096364,72.52841119639514,79.56042608780845,78.56555720887943,98.64733138847072,7.544334793808879,7.207347991184237,40.54627828826919,40.55584998385971,40.73572597092968,269.22689215780235
20,unknown,106.8342320934644,75.07207729094696,77.54269425675486,80.4323946834335,80.76274507616583,107.60483440096364,72.52841119639514,79.56042608780845,78.56555720887944,98.64733138847072,15.088669587617758,14.414695982368476,81.09238910908255,81.0958193122008,81.46929922654013,269.22689215780235
21,unknown,106.83423209346442,75.07207729094696,77.54269425675486,80.4323946834335,80.76274507616583,107.60483440096364,72.52841119639514,79.56042608780845,78.56555720887943,98.64733138847072,15.088669587617758,14.414695982368476,81.09238910908255,81.0958193122008,81.46929922654013,269.22689215780235
22,unknown,115.20655289685516,67.29768663438136,72.32739569479574,73.85636636370913,77.84256033038287,116.52759587058664,64.22294122302263,73.48974670722532,72.37815846805286,100.26354408745998,21.15934896820088,20.60209472319505,121.7890991972918,121.78082686850048,122.7481602580402,267.8558566696667
23,unknown,124.1728692728142,59.22631680073282,67.13329455716256,67.7475444153136,75.21966023148329,125.32697104756558,55.316479743636094,66.95383105536887,65.39721589625674,101.9242136308699,21.624585239474214,21.395638554164584,121.92997428352666,121.93513454173606,122.8695468491118,267.3376868370042
24,unknown,132.87724929675443,50.73412890562081,62.406020328454666,61.75598146645099,72.56149678568258,134.28911600295558,46.448193182435325,60.38417019502735,58.23177317265564,103.68869051816144,21.65833044795929,21.580138705969567,121.94552851948649,121.96154663466928,122.98760446949105,267.1512465514028
25,unknown,141.31942708580155,41.84503256561512,57.4087322388048,55.538084141533055,70.50776144162205,143.07229782949906,37.57441591810456,54.5708685742522,51.68957280181682,105.65559967088,22.4146896875257,22.203381058731843,122.12409409822064,122.12217957547348,123.0143237270372,267.1268758131211
26,approche,150.0974171304713,33.94842024798534,52.68184075418768,49.61237717193174,69.58258374798339,151.95804943252324,28.771034847862445,50.06544766102681,45.40203972332871,107.59409988398431,23.72257039507544,22.458048351082542,122.35726114204655,122.33169044621708,123.05217671760576,267.09036142090224
27,approche,159.0018332414758,26.19198262148742,47.69069989748645,43.92015010328791,68.1493592247061,160.93602059662945,19.94904841848803,45.28288725058546,39.42769476752819,109.31764791262,23.99970989229139,22.77123647377014,122.41118141379889,122.35843274158816,123.06600157168728,266.93243576560013
28,approche,158.88913574209076,26.92296859413004,48.90027558284032,41.9849705146858,67.45728036210475,161.16139104651273,19.96347517158724,46.55718933948624,38.16842589772119,105.39497834096888,24.266094154868167,19.03212295989102,82.80962796146832,82.70457493258293,82.54991853011187,266.4999060711034
29,approche,158.32343542020047,29.824029632593835,52.13922361585048,42.01513209770793,74.76758979667827,154.8945053100992,22.13839955947173,57.93612074126312,41.79015630749014,103.58549655135646,25.072532116891864,17.952615856971143,83.03645189152545,82.95886390952583,82.5261772814488,266.4544435955352
